Quad_Cat,Num_of_Fixations,Mean_Fixation_Duration,SD_Fixation_Duration,Skew_Fixation_Duration,Max_Fixation_Duration,First_Fixation_Duration,Num_of_Saccade,Mean_Saccade_Duration,SD_Saccade_Duration,Skew_Saccade_Duration,Max_Saccade_Duration,Mean_Saccade_Amplitude,SD_Saccade_Amplitude,Skew_Saccade_Amplitude,Max_Saccade_Amplitude,Mean_Saccade_Direction,SD_Saccade_Direction,Skew_Saccade_Direction,Max_Saccade_Direction,Mean_Saccade_Length,SD_Saccade_Length,Skew_Saccade_Length,Max_Saccade_Length,Num_of_Blink,Mean_Blink_Duration,SD_Blink_Duration,Skew_Blink_Duration,Max_Blink_Duration,Num_of_Microsac,Mean_Microsac_Peak_Vel,SD_Microsac_Peak_Vel,Skew_Microsac_Peak_Vel,Max_Microsac_Peak_Vel,Mean_Microsac_Ampl,SD_Microsac_Ampl,Skew_Microsac_Ampl,Max_Microsac_Ampl,Mean_Microsac_Dir,SD_Microsac_Dir,Skew_Microsac_Dir,Max_Microsac_Dir,Mean_Microsac_H_Amp,SD_Microsac_H_Amp,Skew_Microsac_H_Amp,Max_Microsac_H_Amp,Mean_Microsac_V_Amp,SD_Microsac_V_Amp,Skew_Microsac_V_Amp,Max_Microsac_V_Amp
0,0.437086093,1653.651515,1649.574989,2.34789972,8742,474,0.437086093,632.8939394,470.3694826,1.109553986,2298,46.400714,39.86251986,1.080265091,179.5886745,0.011661096,1.883326593,0.012334117,3.132513009,46.40542511,39.86656714,1.080265091,179.6069083,0.052980132,119.5,53.28628878,0.394030709,201,1.013245033,149.962274,77.06444257,0.798617004,381.1042194,20.99166901,26.43788947,2.140166319,149.5787493,-1.412743788,115.1888881,-0.033478028,179.8583102,0.89230087,31.61137558,-0.734741938,94.15353165,0.0261643,11.89752523,-0.148776414,52.09511893
1,0.51552795,1056.722892,644.586506,1.259143773,3229,1803,0.51552795,889.0481928,749.9088059,0.991091029,3067,67.51871184,61.65764348,0.815072857,201.4817603,-0.211106319,2.103746664,0.059543089,3.138093194,67.52556707,61.66390363,0.815072857,201.5022169,0.043478261,104.5714286,45.76336651,0.170971853,174,0.745341615,206.9067047,95.18593033,-0.393301312,417.6553711,14.8537078,15.39177657,3.411057791,114.4334301,17.11147394,121.0133927,-0.156657662,179.9756195,-0.692168713,20.00008071,1.039705359,114.0205896,-0.322018539,7.665640996,-0.763329076,33.6549151
3,0.5125,1371.390244,1106.645311,1.216892771,4617,2956,0.5,593.35,436.78743,1.144498206,2100,54.31931972,44.2279058,0.760663548,180.3583049,-0.653890778,2.16081165,0.343216628,3.130751203,54.32483481,44.2323963,0.760663548,180.3766168,0.05,78.5,15.02220579,0.743360397,101,0.875,195.3297743,89.36169853,0.642891009,492.079854,22.7622855,27.50422021,2.557840489,142.5998498,-33.17184495,123.0471396,0.279737723,179.9331234,-5.474606558,33.4722151,-1.236410344,94.88656891,-0.955453349,11.38609991,-2.849096142,28.87112157
3,0.613333333,1197.891304,955.3753475,1.584315106,3883,3787,0.6,447.2444444,360.6090905,1.423388193,1555,34.65396673,35.46804097,2.598368297,196.2550604,0.286049511,2.022274479,-0.050939685,3.046042473,34.65748518,35.47164208,2.598368297,196.2749864,0.066666667,99.2,23.44568191,0.034010932,129,0.84,201.1424655,85.44183507,0.733109749,431.2603435,23.60339417,26.68678076,2.623585187,160.525371,8.451924829,118.0609152,0.058711738,178.8496183,-1.995247,34.35282367,-1.175702805,82.93111843,-1.769131704,9.484631689,-1.86911573,18.26916974
1,0.522222222,1337.712766,1487.45795,3.040058221,9030,621,0.516666667,580.6129032,444.6445828,1.051530034,1843,42.97126578,35.2721157,0.984254108,136.2098071,-0.086631785,1.969209374,0.095152477,3.141220581,42.97562869,35.27569691,0.984254108,136.2236366,0.016666667,351.3333333,356.4173584,0.265552884,748,0.927777778,189.4325255,85.62988484,0.712081283,462.8701052,23.14487784,25.07398062,2.684208079,161.9577637,-13.15063061,112.6401937,0.085715342,179.8703586,-0.786668354,31.82964437,-1.297551505,95.55430393,0.388148008,12.23556337,0.699708465,53.68913805
0,0.56122449,1338.527273,1947.758017,5.799940434,14643,1659,0.551020408,452.8888889,547.4717419,3.586144549,3569,31.81037523,38.59410706,3.900863321,259.6678207,-0.23300798,2.127825345,0.145436113,3.141539246,31.81360496,38.59802556,3.900863321,259.694185,0.020408163,221,171.119841,0,342,1.346938776,132.913944,107.5303732,1.385948504,603.8591708,17.76011005,31.26209738,4.393536301,256.4506438,-19.77714217,110.53214,0.132294121,179.9758235,0.708401013,35.67463809,-2.298377296,145.0766544,-0.664581783,4.498835602,-1.048881208,16.0445599
0,0.32,2574.041667,2852.211354,1.561566454,10785,449,0.32,548,423.0881294,0.830021637,1483,44.81410426,50.7712475,1.767710163,202.2207319,-0.212515411,2.316142574,0.100940555,3.090376036,44.81865428,50.77640235,1.767710163,202.2412635,0.013333333,143,,,143,0.866666667,137.9133856,87.40416948,1.396368675,413.4183248,18.93573063,22.02632338,2.160754489,113.3474826,13.42777231,121.075457,-0.03221518,179.6591442,-1.379335752,26.69822555,1.389813838,113.3358876,1.033036103,11.4831857,1.943286248,60.01089209
3,0.438016529,1667.773585,2573.656211,4.649045376,17587,1937,0.429752066,627.6346154,847.6632477,2.461757997,4542,31.05189444,32.95560586,1.685001572,145.815846,-0.398845448,2.105047385,0.22207751,3.140389742,31.05504716,32.95895187,1.685001572,145.8306508,0.041322314,234,204.9024158,0.859193751,585,1.173553719,119.7404774,66.29266632,0.79273868,298.8813266,13.13612482,15.54551001,2.046652339,83.331221,-9.234848374,113.7233684,0.06618149,179.4699437,-0.098074253,16.40187756,0.338267986,54.20554153,0.120358424,12.09643792,1.845965481,68.96301439
1,0.355555556,2445.609375,4800.245859,4.711599982,33600,406,0.35,372.1111111,616.1737844,2.755723731,3091,24.11622798,32.62883637,1.877659395,121.7070161,0.244292442,2.078286651,-0.102309491,3.128285567,24.11867652,32.63214921,1.877659395,121.7193731,0.422222222,290.8815789,320.8708553,1.80759919,1532,1,90.03019247,65.17414454,1.163069023,327.1896422,13.1526941,28.51323911,4.816362468,231.0796516,15.70721894,114.2172371,-0.113889203,179.9921223,1.28950227,28.39172977,4.143964905,227.4635244,0.375643631,13.25576143,2.76544594,110.5797153
2,0.540697674,1342.139785,1140.726185,1.97047451,6787,2364,0.534883721,511.0869565,557.6314245,1.647655016,2600,32.62962963,34.3049114,1.659506818,162.4846203,-0.049955849,2.117840187,-0.015179608,3.123754904,32.63294255,34.30839441,1.659506818,162.5011175,0.046511628,90.125,35.47408511,0.777647931,159,1.034883721,144.881062,70.67691323,0.852675709,388.7941207,12.98752864,20.98913392,6.483220624,222.4144963,-14.63541488,119.2195065,0.081444516,179.7662957,0.961430074,22.97339264,5.578944502,222.2786843,-0.499238614,9.009983675,-3.711065594,34.78313993
2,0.563218391,1132.887755,1007.971832,2.660838173,6501,1472,0.563218391,639.9183673,938.236926,2.735720996,4784,38.42538431,46.98551282,2.253784001,267.7530814,0.035676839,2.169733729,0.007907193,3.132837493,38.42928567,46.99028331,2.253784001,267.7802666,0.022988506,76.25,32.9076992,0.616817578,124,1.057471264,190.2389841,91.06924986,0.543657751,485.8364101,20.24466785,23.74334186,3.213969497,168.4008673,-0.379005462,124.6137456,0.001004095,179.9798286,-1.738061598,29.50665353,0.70421309,168.373749,-0.638651135,10.08245922,-1.177907585,38.06626809
2,0.362068966,2615.928571,2849.573082,3.547603692,17629,932,0.353448276,163.7560976,176.2523447,2.253035639,846,10.81806929,8.550463146,2.897795472,46.03886054,0.08315911,2.458497621,-0.046216845,3.132578036,10.81916765,8.551331283,2.897795472,46.04353491,0.00862069,54,,,54,2.043103448,78.33938571,50.76274871,0.836018901,234.5995969,5.705917389,7.262300127,3.997708543,63.66654162,-2.771019284,106.9168769,-0.040644192,179.9683521,-0.085842784,8.246885967,-2.365845656,31.85485345,0.044876165,4.169335897,1.482033845,38.18419831
0,0.278145695,3195.761905,4326.689355,2.38535496,21571,6680,0.271523179,412.2926829,554.0967986,2.834328402,2755,23.23353758,30.48810046,3.667059112,181.7759096,-0.247847379,1.900009915,0.079049165,3.101179189,23.2358965,30.49119594,3.667059112,181.7943655,0.17218543,249.6923077,256.9972403,1.788693803,1084,0.768211921,121.4622598,59.78597341,0.90942011,288.8965501,14.79596242,16.87714248,2.068804763,86.71978572,-4.33647454,117.4318392,-0.010922563,179.3748263,-0.407812797,18.99334481,0.045524172,86.64251878,-0.090701375,11.89720868,0.545227403,61.08701902
1,0.49068323,1275.405063,1242.232621,2.88625367,8311,556,0.49068323,767.8227848,726.7605108,1.295382247,2952,50.44550612,54.26713065,1.616047002,229.1162083,0.032013523,2.247841328,-3.42E-07,3.128714993,50.45062789,54.27264044,1.616047002,229.1394707,0.043478261,190.5714286,244.4925746,1.535629147,738,1.111801242,164.7381166,81.99458511,0.754712334,439.2191117,21.44858127,28.90429316,3.076521234,172.8757468,4.05174073,120.2721405,-0.005606857,179.9606352,0.940217057,34.87758514,1.328877433,172.2557616,-0.453708403,8.957202008,1.051087853,50.16155424
3,0.3875,1949.16129,5224.796852,4.754883089,29571,678,0.3875,632.2580645,682.3923587,1.793059127,3155,44.93988905,44.19673471,1.187631695,174.2577138,0.128332225,2.173764988,-0.110016474,3.063550262,44.94445184,44.20122204,1.187631695,174.2754064,0.4,807.03125,1020.151174,1.589578517,3757,0.575,204.7275271,73.78833521,0.186629553,367.2993612,18.79262915,26.20183159,3.973999538,162.3348591,12.99035228,120.8252,-0.032872943,178.8510978,2.627136816,30.67963957,3.300058227,161.8574821,-2.408959862,9.621393485,-2.427037748,12.4403365
3,0.4,2084.133333,1756.982165,1.299826837,7594,7594,0.386666667,440.9655172,435.5017207,1.873336715,2070,28.60540711,28.91167323,2.050524454,137.3545126,0.276282078,2.270220236,-0.13185227,3.109003886,28.60831145,28.91460866,2.050524454,137.3684584,0,,,,,1.173333333,103.5235522,67.75290516,1.19044306,330.2177289,14.0654048,21.91540784,2.472795937,98.39598201,24.70948286,123.7529566,-0.237790128,179.1187581,0.175227104,22.22761986,0.016608551,76.26054559,-0.291734023,13.64376834,2.88646052,90.77537462
1,0.544444444,1475.826531,1512.709183,2.123578927,8140,1816,0.538888889,362.1443299,427.8502218,2.969877451,2644,23.95303093,31.44382978,3.42095771,216.6584271,-0.154956923,1.997156066,0.072605088,3.118594916,23.9554629,31.4470223,3.42095771,216.6804247,0.105555556,104.3684211,49.45616524,1.278777259,230,1.077777778,128.6764693,68.18236063,1.294966393,397.4774891,15.41629404,34.80192925,8.389649888,414.7292124,-13.84421988,119.0093108,0.134470296,179.6656767,0.629827274,37.13466382,7.026887263,414.7100533,0.010913281,8.398365997,-0.935786926,45.37395681
0,0.469387755,1897.565217,1808.423434,2.676764613,10684,891,0.479591837,227.4468085,380.7220719,2.737008821,1813,21.79682327,27.10143584,2.227758743,120.4213255,-0.471351412,2.246091868,0.23877019,3.14056805,21.79903633,27.10418747,2.227758743,120.433552,0.06122449,123.5,58.1128213,0.295567744,203,1.275510204,115.8564961,77.36515901,0.317465973,304.703911,11.07307911,22.28225989,6.083792527,203.0991524,-16.26684426,119.5488244,0.142432951,179.9026376,0.711557607,24.75367163,3.478508808,202.7919553,-0.063017484,2.612836748,1.5088835,20.05286475
0,0.253333333,3500.684211,4182.726318,1.328793015,13842,619,0.24,480.2777778,530.327735,1.146558486,1766,37.61279603,47.78176565,2.225663302,201.0902109,-0.088378942,2.151560117,0.096689122,3.140318061,37.61661489,47.78661698,2.225663302,201.1106277,0.053333333,121.75,38.49134102,-0.317936849,158,1.146666667,76.62333731,68.290125,1.806926801,341.453169,11.86575964,31.51015027,5.135084954,237.2488872,-19.31717622,107.8069287,0.054988226,179.9814757,0.608637896,33.39615597,-3.258355995,127.9304957,0.005575456,4.41360784,0.870140738,26.77831819
3,0.157024793,6104.947368,16404.09365,3.284096609,71116,1666,0.157024793,273.6842105,531.0420628,3.167967158,2355,22.75860027,41.25827914,3.218722974,185.0888054,0.139108482,2.481016565,-0.092965122,3.132456766,22.76091097,41.26246813,3.218722974,185.1075977,0.892561983,737.7592593,897.1634206,1.759990843,4110,0.438016529,138.8009333,185.0048823,5.49354744,1365.823665,9.824453582,24.90584627,6.336308526,182.792827,-1.396942154,126.072386,-0.02821535,179.64735,-4.21826846,23.02563614,-5.568768909,14.90844175,-1.532577117,12.88165495,-6.748400919,6.950295153
1,0.422222222,2115.644737,2489.420408,2.296446751,12805,1802,0.422222222,249.2105263,311.5974889,2.248387414,1625,15.28077755,17.62677448,2.644612592,85.19480659,-0.027027002,2.191629232,-0.01864457,3.135570634,15.28232902,17.62856414,2.644612592,85.20345649,0.2,120,42.05982134,0.430501834,213,1.305555556,98.55595699,56.17154531,1.032101381,348.8801853,7.503020706,10.45852913,6.190660388,109.3149846,-7.261468912,118.8042925,0.066527171,179.8279199,-0.557833753,11.27701092,2.036367588,102.4712456,-0.009561761,6.197376904,0.37608575,38.30664355
2,0.279069767,3241.1875,8669.318407,5.743409429,59628,2122,0.273255814,350.5106383,542.0742718,2.196037476,2541,22.38274113,33.22758478,2.308106992,153.5228072,-0.863093489,2.0573482,0.354562731,3.137191558,22.38501367,33.23095841,2.308106992,153.5383945,0.639534884,96.93636364,40.18587028,2.893840891,345,1.203488372,65.3683498,52.99963953,2.584373543,367.5339717,9.319264109,24.7761475,5.433825786,201.0058534,-20.68688033,109.8946492,0.140885883,178.4220366,1.023944583,25.46837878,0.627908846,191.8603004,0.110862249,7.165891309,0.633288154,43.15681531
2,0.568965517,1455.040404,1685.982817,4.595356943,14072,1252,0.568965517,302.8383838,475.4443616,3.376575171,3246,19.2575568,27.79125209,4.246120731,205.3887526,-0.213137394,2.004741711,0.113491606,3.138888606,19.25951204,27.79407376,4.246120731,205.4096059,0.120689655,98.61904762,28.21431585,-0.140549644,141,1.689655172,103.9771669,63.69908886,0.968335684,360.0982469,9.820019681,17.68801549,5.973793337,193.9214063,-15.15062201,110.5457926,0.06395623,179.8121472,0.400844429,18.96712179,-3.72366586,91.35669807,0.158010523,7.042422466,1.654692426,60.40354516
2,0.474137931,1999.654545,2412.908006,2.955767845,14314,14314,0.465517241,123.7592593,130.2412761,2.378834662,700,8.694685553,4.224209185,1.290502774,25.21835606,-0.787678109,2.124900012,0.353445524,3.139191924,8.695568332,4.224638072,1.290502774,25.2209165,0.181034483,115.4285714,44.34700827,0.578835434,213,2.422413793,83.4188866,51.02788422,0.971452994,232.2520182,5.048056075,4.389332716,2.580285663,32.78706398,-24.87613112,114.3704928,0.137440818,179.9529093,-0.024520897,6.4315794,-0.270102884,32.73427397,-0.022918138,1.85339388,-2.986606706,12.71813274
0,0.278145695,3304.238095,3944.51404,1.528078458,15324,338,0.278145695,289.7142857,374.127361,2.328523708,1784,15.45981925,21.0679042,3.963578458,129.790267,-0.26494233,1.909257187,0.204651071,3.131852233,15.4613889,21.07004324,3.963578458,129.8034447,0.139072848,108.4761905,43.49783793,1.001868977,213,1.092715232,80.34257373,69.87951249,1.743824561,339.9610823,10.39630022,19.04541348,3.639128504,140.2054401,-23.54067958,106.2646233,0.093196535,179.4287704,0.487454279,19.36807922,-0.961342979,84.08430901,0.175117939,9.791861648,0.938446501,53.63117387
1,0.453416149,1713.068493,2066.732636,2.492776215,11114,1526,0.447204969,510.75,624.7204163,2.710157264,3823,31.29300454,35.40331118,2.7308749,204.1222751,0.105108219,2.305823601,-0.052582496,3.129953908,31.29618175,35.40690571,2.7308749,204.1429998,0.223602484,93.25,32.88801345,1.016871854,185,1,130.5091949,70.44418712,0.707408088,397.7965056,11.58870362,19.47566699,7.110713212,210.3518876,14.02410307,122.7050352,-0.072022461,179.6082498,0.543348697,20.89350221,5.022514361,193.3094435,0.118711697,8.77871698,5.321197084,82.94200192
3,0.375,2413.233333,3800.681297,2.736114319,17468,464,0.3625,265.0344828,460.636476,3.144804563,2301,17.49785498,28.77456676,3.925132087,156.6664508,-0.155310966,2.13139413,0.046051357,3.133492539,17.49963155,28.77748826,3.925132087,156.6823573,0.5,465.375,1170.885304,3.566467971,6125,1,123.6264462,51.9300433,1.085800578,330.8162507,9.955877664,17.4421329,6.997721551,153.293139,-6.731325442,117.3996993,-0.008758514,179.3065222,-0.721761362,18.86981933,-5.87010981,28.46015245,0.062383447,6.925295898,-1.0925093,28.36904923
3,0.373333333,2370.928571,3109.111281,2.617948186,15115,2896,0.36,332.1111111,456.3532988,2.847779799,2241,23.94129212,31.15765847,2.319893473,133.8983961,0.130341614,2.23221825,-0.089965524,3.126388193,23.94372291,31.16082194,2.319893473,133.9119909,0.173333333,131.9230769,80.14514077,1.549325859,329,1.16,96.5892896,60.44596598,1.13073567,293.7554927,11.07893478,17.80133209,3.158177327,96.78738589,-9.152773533,115.36728,0.033970919,178.8910394,-0.509524703,20.21214299,0.009455666,96.73935313,0.141671527,5.663648091,2.32251891,35.89334058
1,0.577777778,1129.884615,1144.7369,2.628420383,6624,389,0.572222222,603.815534,711.2119558,2.432909591,4381,39.17951478,43.65621583,1.78819549,178.5505319,-0.115531599,1.922346368,0.038312401,3.101374799,39.18349271,43.66064828,1.78819549,178.5686603,0.127777778,114.1304348,99.4943143,3.474327113,545,1.027777778,167.0172795,73.89703917,1.125511948,462.2097231,19.81982475,24.79982048,4.053323269,218.1280145,-8.948441339,109.9563745,-0.067808531,179.0922685,0.932818545,29.08978868,1.818783138,207.9674114,0.199803488,12.73176331,0.060996146,65.79807368
0,0.37755102,2372.945946,1960.971598,1.079417768,7227,1577,0.367346939,285.75,302.2171759,1.443431201,1314,27.1820282,26.02362732,1.39479372,102.1344007,-0.255278411,1.879926129,0.031985223,3.140267849,27.18478802,26.02626952,1.39479372,102.1447705,0.06122449,74.16666667,5.946988033,1.214433623,86,1.306122449,101.7506698,76.49137366,0.868947026,332.0846449,10.61078227,17.09943427,2.747741329,92.14824439,0.099245551,116.2139101,0.002797535,179.9747279,0.318392052,20.10741405,-0.298764771,92.14716201,-0.030150184,1.17088294,-1.475359621,2.994431255
0,0.386666667,2028.413793,2342.965162,2.683793965,11874,2750,0.373333333,583.3928571,487.2692874,0.642772953,1627,42.80275413,36.1411161,1.112136562,143.0464976,0.014390329,1.727218175,-0.03427635,3.117197479,42.80709993,36.14478554,1.112136562,143.0610213,0.093333333,101.5714286,26.33664837,1.007469272,156,0.933333333,153.7454609,75.94994458,0.517263799,326.3232212,18.91703968,26.16352786,3.102684221,131.8635804,9.313551214,108.6117744,-0.008626983,179.5728644,2.486958029,31.12334109,0.572568168,126.1205784,0.189053595,8.50840507,-0.310695946,43.22064822
3,0.181818182,5218.181818,7984.654739,1.938182925,30656,566,0.173553719,302.4285714,345.7761662,1.411861976,1227,15.11837117,11.22508281,1.441191412,48.96138756,0.377022403,2.419428511,-0.198835055,3.140376029,15.11990615,11.22622251,1.441191412,48.96635866,0.950413223,458.5391304,692.2147938,2.095358964,2888,0.867768595,110.3370711,65.25023671,0.987982383,347.820595,7.750678462,9.668511283,3.315525202,59.67129392,16.37372247,110.8654817,-0.070446119,179.9183593,-0.261960949,10.66605702,-1.170636986,38.58807582,0.264766904,6.324471714,2.788090636,45.49157014
1,0.261111111,3365.404255,4898.790794,2.081473324,20272,4225,0.261111111,464.0425532,569.34516,1.576569218,2055,30.9063119,45.69157641,2.214402723,205.9410801,-0.522091207,1.85281454,0.114900983,3.107316449,30.90944984,45.69621552,2.214402723,205.9619895,0.222222222,274.85,502.4868693,3.772117341,2472,0.911111111,90.63016806,70.64641454,1.976078351,474.4785127,14.91914562,30.28957688,3.846464532,201.1488432,-8.401790797,107.6547282,0.031808612,179.9535324,0.003290605,31.92327381,-1.812260979,137.6470566,-0.127543453,11.02587012,-0.259459602,50.55153411
2,0.372093023,2206.453125,3877.325538,4.10327574,25259,1041,0.372093023,477.828125,536.8249265,2.351845335,3201,33.72513642,44.33879919,3.09560261,283.5831894,-0.053942982,1.999880082,0.105681325,3.126565144,33.72856056,44.34330095,3.09560261,283.6119818,0.279069767,153.0416667,150.1239145,2.870539818,755,0.994186047,97.76799079,69.36872705,1.7192568,393.8528832,17.06217976,28.37299554,3.416358889,219.231047,-5.746362414,112.0805022,0.005971232,179.2054632,0.46927637,31.86434663,-1.278363936,125.6102912,-0.358338782,8.977104366,-1.810210482,44.64059447
2,0.408045977,2138.633803,2304.621786,2.254724522,11429,1567,0.402298851,316.5285714,405.9102393,1.700898319,1768,22.07802512,26.17293207,2.144626136,120.8898061,-0.39045335,2.164603333,0.212787493,3.14107269,22.08026672,26.17558943,2.144626136,120.9020801,0.270114943,170.5744681,161.9587635,1.810918579,703,1.649425287,101.6291919,65.93041264,1.975039135,440.2069847,9.738768453,23.43435759,9.301485942,324.8012598,-9.78001275,106.3173168,0.044291871,179.936153,-0.34845197,24.5971355,-7.708554538,94.50161597,-0.107825532,6.226590683,1.546216155,51.28842545
2,0.474137931,1953.563636,1692.021394,1.936847304,9114,6004,0.465517241,169.2592593,196.1659083,2.385227259,1024,14.89822611,15.33647045,2.579857951,69.76117449,-0.37283347,2.323727574,0.20970888,3.135852822,14.89973874,15.33802758,2.579857951,69.76825741,0.301724138,151.7714286,132.63663,1.512854506,515,2.120689655,88.99237081,59.45478087,1.641740588,375.5068177,7.466789734,12.94424763,4.259555273,102.7286518,6.131382383,104.2996386,-0.019606437,179.9268585,0.001576535,14.46148361,0.805097123,102.6261173,-0.133632066,3.776230171,-1.772698367,18.42378801
0,0.390728477,2190.338983,2160.196843,1.37663891,8543,6797,0.38410596,374.9137931,365.4181591,1.923541144,1970,29.44486419,34.60242269,1.781339039,136.6336669,-0.649193694,1.923935302,0.165039243,3.132985155,29.44785376,34.60593591,1.781339039,136.6475394,0.112582781,103.5294118,39.8091033,1.207461416,216,1.079470199,103.0813007,79.57129606,1.721194529,464.1263017,16.06427029,30.74748745,4.393753044,261.4017136,-24.27399729,115.3755849,0.154476034,179.9593901,-0.563695154,32.3264262,-3.12819359,108.6617379,-0.359092033,12.63184879,0.750125722,79.25658769
1,0.192546584,4647.387097,10099.47352,3.141237498,48713,374,0.192546584,567.1290323,672.774739,1.127456594,2065,43.63121273,57.71795652,1.427600303,202.1315339,-0.095603609,1.997671119,0.145205254,3.103685142,43.63564265,57.72381668,1.427600303,202.1520565,0.242236025,143.2307692,81.74107437,2.040386934,484,0.832298137,68.73508506,72.14155911,1.857413432,362.6163916,13.00902068,40.53141575,6.658839773,386.477133,17.49581249,111.5828357,-0.063246571,179.9553965,0.612001309,42.17015305,5.224897465,385.9839854,0.056565697,5.775661006,1.345531715,32.8615798
3,0.5125,1281.97561,783.4286339,0.854057621,3606,1343,0.5,688.55,878.8938838,2.000605896,4196,50.09607019,65.97453954,1.735453759,259.9832261,-0.059465239,2.071465571,-0.048516013,3.115822029,50.10115649,65.981238,1.735453759,260.0096224,0.1,94.375,24.48870002,-0.622728259,117,0.9875,169.4384637,96.36500706,0.731696566,397.9246059,29.15578295,41.77370208,2.312421174,194.5183876,-15.47909698,120.1797202,0.0897311,179.0114562,1.585763403,49.52961843,0.465859435,176.8441081,0.216403307,12.24998028,-1.085570351,27.19119983
3,0.533333333,1321.825,1906.790496,4.010040078,11615,1296,0.52,574.1282051,709.230687,3.973695418,4382,37.51970816,35.98457442,2.072166657,183.249363,0.186395074,1.801980554,-0.241007074,3.096066435,37.52351757,35.98822797,2.072166657,183.2679685,0.133333333,109.2,59.40407768,1.30047485,255,1.12,168.3915462,79.81334499,0.997434921,395.711105,21.28122289,21.12006329,1.509501221,90.88499459,10.71324006,114.7626439,-0.180703553,179.759315,-0.143986964,25.69369458,0.535076996,84.93097743,-0.918545978,15.57597739,-2.245265631,32.3473816
1,0.583333333,1316.295238,1329.245715,3.064368974,9325,4657,0.583333333,394.5904762,482.8407465,2.385646943,2702,25.51955647,30.58409125,2.528234993,166.4383537,-0.098567846,2.032986584,0.092917211,3.126801129,25.52214749,30.58719648,2.528234993,166.4552523,0.027777778,226.8,307.8606828,1.068255916,777,0.672222222,174.3161541,56.78223297,0.344332234,318.9221814,9.174531285,6.772390661,3.006907623,49.62225736,10.53389375,112.5223365,-0.032401491,179.531891,1.911867334,11.11955396,0.397718092,48.7427712,0.064014424,1.834416134,-0.426525289,9.297202419
0,0.5,1738.040816,1661.255486,2.397057041,9042,1706,0.489795918,269.5,384.4837379,2.98140705,2186,17.55870501,18.5448272,3.04451833,113.2636856,0.602126229,2.092387005,-0.208185196,3.137727594,17.56048776,18.54671007,3.04451833,113.2751854,0.081632653,84.375,32.46949117,1.103690525,155,1.306122449,122.5105977,65.48066053,0.424295841,293.2357692,8.648720244,11.66553234,5.839698822,110.7839496,20.3106097,116.2540984,-0.148409717,179.8296935,-0.108331376,12.66753384,-2.488077591,37.7638647,0.458124002,7.1163797,5.737733189,66.42672885
0,0.48,1815,1701.594093,1.609940786,7968,1265,0.48,271.6944444,278.4148826,1.671836305,1159,18.26500084,15.16040304,1.188649815,57.02542411,0.306766082,1.749838379,0.0068258,3.135961335,18.2668553,15.16194229,1.188649815,57.03121395,0.24,407.5555556,329.4409207,0.353502986,1012,0.586666667,146.9541973,73.42371509,0.219069189,285.3924846,8.236145155,5.339683193,1.06028347,23.14081742,-12.65511288,111.8357855,0.064497509,178.3072746,0.680677217,9.600776492,-0.010793838,21.16099775,-0.457648614,2.195323715,-1.094474573,2.257030756
3,0.495867769,1754.6,1703.29578,2.310918313,9655,2120,0.487603306,268.1355932,320.6168869,2.068295272,1569,16.9424243,17.47431311,1.968688712,90.61908751,0.378740116,1.990858413,-0.147908019,3.126022908,16.94414448,17.47608729,1.968688712,90.62828814,0.140495868,204.7058824,218.8206357,1.449822078,812,1.049586777,139.057384,58.60389267,0.013496678,286.3382149,7.751125715,5.529838193,2.31133808,40.74083799,2.815333304,122.2679092,-0.008680953,179.7788923,-0.961775313,9.128771435,-0.487943649,22.50153874,-0.135567366,2.595807414,0.551391618,17.53471132
1,0.338888889,2817.655738,3056.087885,2.104988524,15678,4555,0.333333333,135.6333333,190.8636896,3.59227613,1043,10.48636458,10.59898059,3.490632267,61.03203544,-0.191714095,1.802666672,0.066198379,3.133915413,10.48742927,10.60005671,3.490632267,61.03823208,0.088888889,145.875,245.0645833,3.222876921,1060,1.588888889,88.20315666,47.86123859,1.004483083,260.8793137,5.046942226,5.42862136,6.512388741,66.11407379,-3.920027867,115.2169594,0.02027522,179.9666503,0.337676643,6.835431833,2.089794497,62.92562239,-0.030887187,2.847602852,1.177652913,27.80473586
2,0.465116279,1810.575,2210.615853,2.469626762,12253,1601,0.459302326,344.2025316,475.9073488,2.895729231,2726,18.58141821,25.25206122,3.985409186,179.0446673,0.046323057,1.995857467,0.052348706,3.104845988,18.5833048,25.25462508,3.985409186,179.0628459,0.098837209,98.41176471,34.13769695,0.841414167,186,1.046511628,104.092569,48.78436104,0.806916153,274.051857,6.079925323,4.462503983,2.040219423,26.03863547,13.76259362,116.3993973,-0.098704423,179.3971294,0.22460949,6.284904788,0.213417692,17.01132942,-0.333766218,4.167251159,-2.146387949,17.28050303
2,0.494252874,1671.930233,1971.434239,2.872528003,11616,5666,0.494252874,349.7674419,509.3340675,3.015330962,3113,20.15650619,22.69896392,3.10069569,151.898916,0.276082705,2.033904641,-0.077575345,3.135193243,20.1585527,22.70126857,3.10069569,151.9143384,0.149425287,128,103.9330554,1.980821485,467,1.333333333,127.9543166,57.87956526,0.310701077,304.3957993,7.958276194,9.640611291,5.575567099,95.34685156,9.224826252,122.2523501,-0.107311613,179.9375094,-0.887198929,10.979828,-1.50624469,55.78843211,0.062084923,5.929602803,1.845889132,47.32838624
